* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, ocean, alexscaves:abyssal_chasm, MONSTER, alexscaves:deep_one_mage, 5, 1, 1
19801, forest, atmospheric:rainforest_basin, MONSTER, minecraft:zombie, 80, 4, 4
19802, forest, atmospheric:rainforest_basin, MONSTER, minecraft:zombie_villager, 5, 1, 1
19803, forest, atmospheric:rainforest_basin, MONSTER, minecraft:skeleton, 80, 4, 4
19804, forest, atmospheric:rainforest_basin, MONSTER, minecraft:slime, 80, 4, 4
19805, forest, atmospheric:rainforest_basin, MONSTER, minecraft:enderman, 5, 1, 4
19806, forest, atmospheric:rainforest_basin, MONSTER, minecraft:witch, 5, 1, 1
19807, forest, atmospheric:rainforest_basin, MONSTER, grimoireofgaia:arachne, 80, 1, 2
19808, forest, atmospheric:rainforest_basin, MONSTER, grimoireofgaia:bee, 80, 2, 4
19809, forest, atmospheric:rainforest_basin, MONSTER, species:bewereager, 30, 1, 2
19810, forest, atmospheric:rainforest_basin, MONSTER, grimoireofgaia:bone_knight, 40, 1, 2
19811, forest, atmospheric:rainforest_basin, MONSTER, species:cliff_hanger, 20, 1, 1
19812, forest, atmospheric:rainforest_basin, MONSTER, grimoireofgaia:creep, 80, 2, 4
19813, forest, atmospheric:rainforest_basin, MONSTER, grimoireofgaia:deathword, 40, 1, 2
19814, forest, atmospheric:rainforest_basin, MONSTER, grimoireofgaia:dryad, 60, 4, 6
19815, forest, atmospheric:rainforest_basin, MONSTER, grimoireofgaia:ender_eye, 40, 2, 4
19816, forest, atmospheric:rainforest_basin, MONSTER, grimoireofgaia:flesh_lich, 40, 1, 2
19817, forest, atmospheric:rainforest_basin, MONSTER, grimoireofgaia:cyan_flower, 60, 1, 2
19818, forest, atmospheric:rainforest_basin, MONSTER, species:ghoul, 15, 1, 1
19819, forest, atmospheric:rainforest_basin, MONSTER, species:limpet, 80, 1, 1
19820, forest, atmospheric:rainforest_basin, MONSTER, grimoireofgaia:mimic, 40, 1, 1
19821, forest, atmospheric:rainforest_basin, MONSTER, species:quake, 20, 1, 1
19822, forest, atmospheric:rainforest_basin, MONSTER, grimoireofgaia:spriggan, 40, 2, 4
19823, forest, atmospheric:rainforest_basin, MONSTER, grimoireofgaia:werecat, 80, 4, 6
19824, forest, atmospheric:rainforest_basin, MONSTER, species:wicked, 40, 1, 3
19825, forest, atmospheric:rainforest_basin, MONSTER, alexsmobs:centipede_head, 8, 1, 1
19826, forest, atmospheric:rainforest_basin, MONSTER, alexsmobs:farseer, 30, 1, 1
19827, forest, atmospheric:rainforest_basin, MONSTER, alexsmobs:murmur, 5, 1, 1
19828, forest, atmospheric:rainforest_basin, MONSTER, quark:toretoise, 40, 1, 3
19829, forest, atmospheric:rainforest_basin, MONSTER, mowziesmobs:grottol, 5, 1, 1
19830, forest, atmospheric:rainforest_basin, MONSTER, more_critters:shriekbat, 5, 1, 1
19831, forest, atmospheric:rainforest_basin, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
19832, forest, atmospheric:rainforest_basin, CREATURE, minecraft:pig, 10, 2, 4
19833, forest, atmospheric:rainforest_basin, CREATURE, minecraft:chicken, 10, 2, 4
19834, forest, atmospheric:rainforest_basin, CREATURE, minecraft:parrot, 20, 1, 2
19835, forest, atmospheric:rainforest_basin, CREATURE, exoticbirds:bluejay, 12, 2, 5
19836, forest, atmospheric:rainforest_basin, CREATURE, exoticbirds:cardinal, 12, 2, 5
19837, forest, atmospheric:rainforest_basin, CREATURE, crittersandcompanions:ferret, 5, 2, 3
19838, forest, atmospheric:rainforest_basin, CREATURE, crittersandcompanions:jumping_spider, 5, 1, 1
19839, forest, atmospheric:rainforest_basin, CREATURE, exoticbirds:hummingbird, 20, 2, 5
19840, forest, atmospheric:rainforest_basin, CREATURE, exoticbirds:kiwi, 8, 2, 5
19841, forest, atmospheric:rainforest_basin, CREATURE, exoticbirds:lyrebird, 8, 2, 5
19842, forest, atmospheric:rainforest_basin, CREATURE, exoticbirds:magpie, 12, 2, 5
19843, forest, atmospheric:rainforest_basin, CREATURE, exoticbirds:owl, 6, 2, 5
19844, forest, atmospheric:rainforest_basin, CREATURE, exoticbirds:peafowl, 6, 2, 5
19845, forest, atmospheric:rainforest_basin, CREATURE, exoticbirds:pigeon, 12, 2, 5
19846, forest, atmospheric:rainforest_basin, CREATURE, exoticbirds:robin, 12, 2, 5
19847, forest, atmospheric:rainforest_basin, CREATURE, environmental:deer, 10, 4, 4
19848, forest, atmospheric:rainforest_basin, CREATURE, exoticbirds:woodpecker, 12, 2, 5
19849, forest, atmospheric:rainforest_basin, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
19850, forest, atmospheric:rainforest_basin, CREATURE, alexsmobs:raccoon, 10, 2, 4
19851, forest, atmospheric:rainforest_basin, CREATURE, alexsmobs:crow, 10, 3, 5
19852, forest, atmospheric:rainforest_basin, CREATURE, alexsmobs:tasmanian_devil, 10, 1, 2
19853, forest, atmospheric:rainforest_basin, CREATURE, alexsmobs:skunk, 7, 1, 2
19854, forest, atmospheric:rainforest_basin, CREATURE, alexsmobs:blue_jay, 16, 2, 4
19855, forest, atmospheric:rainforest_basin, CREATURE, ars_nouveau:drygmy, 5, 1, 2
19856, forest, atmospheric:rainforest_basin, CREATURE, ghosts:ghost, 14, 1, 2
19857, forest, atmospheric:rainforest_basin, CREATURE, ghosts:small_ghost, 14, 1, 3
19858, forest, atmospheric:rainforest_basin, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
19859, forest, atmospheric:rainforest_basin, CREATURE, ambientadditions:naked_mole_rat, 5, 2, 8
19860, forest, atmospheric:rainforest_basin, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
19861, forest, atmospheric:rainforest_basin, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
19862, forest, atmospheric:rainforest_basin, AMBIENT, minecraft:bat, 10, 8, 8
19863, forest, atmospheric:rainforest_basin, AMBIENT, crittersandcompanions:leaf_insect, 14, 1, 1
19864, forest, atmospheric:rainforest_basin, AMBIENT, alexsmobs:fly, 5, 2, 3
19865, forest, atmospheric:rainforest_basin, AMBIENT, alexsmobs:cockroach, 5, 5, 5
19866, forest, atmospheric:rainforest_basin, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
19867, forest, atmospheric:rainforest_basin, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
19868, forest, atmospheric:rainforest_basin, WATER_CREATURE, unusualfishmod:deep_crawler, 30, 1, 2
19869, forest, atmospheric:rainforest_basin, WATER_CREATURE, unusualfishmod:shockcat, 20, 1, 2
19870, forest, atmospheric:rainforest_basin, WATER_AMBIENT, atmospheric:tetra, 20, 3, 12
19871, forest, atmospheric:rainforest_basin, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
19872, forest, atmospheric:rainforest_basin, WATER_AMBIENT, unusualfishmod:blindsailfin, 30, 1, 1
19873, forest, atmospheric:rainforest_basin, WATER_AMBIENT, fintastic:minnow, 7, 3, 8
19874, forest, atmospheric:rainforest_basin, WATER_AMBIENT, unusualfishmod:hatchet_fish, 30, 1, 4
19875, forest, atmospheric:rainforest_basin, WATER_AMBIENT, minecraft:pufferfish, 10, 1, 3
19876, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:admiral, 80, 1, 4
19877, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:admiral_caterpillar, 80, 1, 4
19878, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:admiral_chrysalis, 80, 1, 4
19879, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:admiral_egg, 80, 1, 4
19880, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:bluemoon, 80, 1, 4
19881, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:bluemoon_caterpillar, 80, 1, 4
19882, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:bluemoon_chrysalis, 80, 1, 4
19883, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:bluemoon_egg, 80, 1, 4
19884, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:christmas, 80, 1, 4
19885, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:christmas_caterpillar, 80, 1, 4
19886, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:christmas_chrysalis, 80, 1, 4
19887, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:christmas_egg, 80, 1, 4
19888, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:commander, 80, 1, 4
19889, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:commander_caterpillar, 80, 1, 4
19890, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:commander_chrysalis, 80, 1, 4
19891, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:commander_egg, 80, 1, 4
19892, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:common-crow, 80, 1, 4
19893, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:common-crow_caterpillar, 80, 1, 4
19894, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:common-crow_chrysalis, 80, 1, 4
19895, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:common-crow_egg, 80, 1, 4
19896, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:common, 80, 1, 4
19897, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:common_caterpillar, 80, 1, 4
19898, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:common_chrysalis, 80, 1, 4
19899, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:common_egg, 80, 1, 4
19900, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:commonbirdwing, 20, 1, 2
19901, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:commonbirdwing_caterpillar, 20, 1, 2
19902, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:commonbirdwing_chrysalis, 20, 1, 2
19903, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:commonbirdwing_egg, 20, 1, 2
19904, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:emperor, 80, 1, 4
19905, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:emperor_caterpillar, 80, 1, 4
19906, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:emperor_chrysalis, 80, 1, 4
19907, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:emperor_egg, 80, 1, 4
19908, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:forester, 20, 1, 2
19909, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:forester_caterpillar, 20, 1, 2
19910, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:forester_chrysalis, 20, 1, 2
19911, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:forester_egg, 20, 1, 2
19912, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:green-skirt-baron, 50, 1, 3
19913, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:green-skirt-baron_caterpillar, 50, 1, 3
19914, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:green-skirt-baron_chrysalis, 50, 1, 3
19915, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:green-skirt-baron_egg, 50, 1, 3
19916, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:hairstreak, 80, 1, 4
19917, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:hairstreak_caterpillar, 80, 1, 4
19918, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:hairstreak_chrysalis, 80, 1, 4
19919, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:hairstreak_egg, 80, 1, 4
19920, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:peacock, 80, 1, 4
19921, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:peacock_caterpillar, 80, 1, 4
19922, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:peacock_chrysalis, 80, 1, 4
19923, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:peacock_egg, 80, 1, 4
19924, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:rainbow, 50, 1, 3
19925, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:rainbow_caterpillar, 50, 1, 3
19926, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:rainbow_chrysalis, 50, 1, 3
19927, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:rainbow_egg, 50, 1, 3
19928, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:bluemoonmale, 80, 1, 4
19929, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:atlas, 20, 1, 2
19930, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:atlas_caterpillar, 20, 1, 2
19931, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:atlas_chrysalis, 20, 1, 2
19932, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:atlas_egg, 20, 1, 2
19933, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:codling, 80, 1, 4
19934, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:codling_caterpillar, 80, 1, 4
19935, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:codling_chrysalis, 80, 1, 4
19936, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:codling_egg, 80, 1, 4
19937, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:luna, 50, 1, 3
19938, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:luna_caterpillar, 50, 1, 3
19939, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:luna_chrysalis, 50, 1, 3
19940, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:luna_egg, 50, 1, 3
19941, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:oak-silk, 80, 1, 4
19942, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:oak-silk_caterpillar, 80, 1, 4
19943, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:oak-silk_chrysalis, 80, 1, 4
19944, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:oak-silk_egg, 80, 1, 4
19945, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:peppered, 80, 1, 4
19946, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:peppered_caterpillar, 80, 1, 4
19947, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:peppered_chrysalis, 80, 1, 4
19948, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:peppered_egg, 80, 1, 4
19949, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:spongy, 80, 1, 4
19950, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:spongy_caterpillar, 80, 1, 4
19951, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:spongy_chrysalis, 80, 1, 4
19952, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:spongy_egg, 80, 1, 4
19953, forest, atmospheric:rainforest_basin, BUTTERFLY_SPAWNS, butterflies:spongymale, 80, 1, 4
19954, forest, atmospheric:rainforest_basin, rascals, friendsandfoes:rascal, 5, 1, 1
19955, nether, regions_unexplored:redstone_abyss, MONSTER, minecraft:zombified_piglin, 5, 1, 4
19956, nether, regions_unexplored:redstone_abyss, MONSTER, grimoireofgaia:succubus, 16, 2, 4
19957, nether, regions_unexplored:redstone_abyss, MONSTER, grimoireofgaia:wither_cow, 12, 2, 4
19958, nether, regions_unexplored:redstone_abyss, MONSTER, alexsmobs:bone_serpent, 8, 1, 1
19959, nether, regions_unexplored:redstone_abyss, MONSTER, alexsmobs:farseer, 30, 1, 1
19960, nether, regions_unexplored:redstone_abyss, MONSTER, mowziesmobs:grottol, 5, 1, 1
19961, nether, regions_unexplored:redstone_abyss, MONSTER, more_critters:shriekbat, 5, 1, 1
19962, nether, regions_unexplored:redstone_abyss, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
19963, nether, regions_unexplored:redstone_abyss, MONSTER, minecraft:ghast, 20, 4, 4
19964, nether, regions_unexplored:redstone_abyss, CREATURE, minecraft:strider, 60, 1, 2
19965, nether, regions_unexplored:redstone_abyss, CREATURE, alexsmobs:laviathan, 15, 1, 1
19966, nether, regions_unexplored:redstone_abyss, WATER_AMBIENT, netherdepthsupgrade:bonefish, 8, 1, 5
19967, nether, regions_unexplored:redstone_abyss, WATER_AMBIENT, netherdepthsupgrade:fortressgrouper, 5, 1, 2
19968, nether, regions_unexplored:redstone_abyss, WATER_AMBIENT, netherdepthsupgrade:searing_cod, 10, 3, 6
19969, nether, regions_unexplored:redstone_abyss, BUTTERFLY_SPAWNS, butterflies:lava, 20, 1, 2
19970, none, regions_unexplored:redstone_caves, MONSTER, minecraft:zombie, 80, 4, 4
19971, none, regions_unexplored:redstone_caves, MONSTER, minecraft:zombie_villager, 5, 1, 1
19972, none, regions_unexplored:redstone_caves, MONSTER, minecraft:skeleton, 80, 4, 4
19973, none, regions_unexplored:redstone_caves, MONSTER, minecraft:slime, 80, 4, 4
19974, none, regions_unexplored:redstone_caves, MONSTER, minecraft:enderman, 5, 1, 4
19975, none, regions_unexplored:redstone_caves, MONSTER, minecraft:witch, 5, 1, 1
19976, none, regions_unexplored:redstone_caves, MONSTER, grimoireofgaia:arachne, 80, 1, 2
19977, none, regions_unexplored:redstone_caves, MONSTER, species:bewereager, 30, 1, 2
19978, none, regions_unexplored:redstone_caves, MONSTER, grimoireofgaia:bone_knight, 40, 1, 2
19979, none, regions_unexplored:redstone_caves, MONSTER, species:cliff_hanger, 20, 1, 1
19980, none, regions_unexplored:redstone_caves, MONSTER, grimoireofgaia:creep, 80, 2, 4
19981, none, regions_unexplored:redstone_caves, MONSTER, grimoireofgaia:deathword, 40, 1, 2
19982, none, regions_unexplored:redstone_caves, MONSTER, grimoireofgaia:ender_eye, 40, 2, 4
19983, none, regions_unexplored:redstone_caves, MONSTER, grimoireofgaia:flesh_lich, 40, 1, 2
19984, none, regions_unexplored:redstone_caves, MONSTER, species:ghoul, 15, 1, 1
19985, none, regions_unexplored:redstone_caves, MONSTER, species:limpet, 80, 1, 1
19986, none, regions_unexplored:redstone_caves, MONSTER, grimoireofgaia:mimic, 40, 1, 1
19987, none, regions_unexplored:redstone_caves, MONSTER, species:quake, 20, 1, 1
19988, none, regions_unexplored:redstone_caves, MONSTER, species:wicked, 40, 1, 3
19989, none, regions_unexplored:redstone_caves, MONSTER, alexsmobs:centipede_head, 8, 1, 1
19990, none, regions_unexplored:redstone_caves, MONSTER, alexsmobs:farseer, 30, 1, 1
19991, none, regions_unexplored:redstone_caves, MONSTER, alexsmobs:murmur, 5, 1, 1
19992, none, regions_unexplored:redstone_caves, MONSTER, quark:toretoise, 40, 1, 3
19993, none, regions_unexplored:redstone_caves, MONSTER, mowziesmobs:grottol, 5, 1, 1
19994, none, regions_unexplored:redstone_caves, MONSTER, more_critters:shriekbat, 5, 1, 1
19995, none, regions_unexplored:redstone_caves, MONSTER, enlightened_end:void_leviathan, 10, 1, 1
19996, none, regions_unexplored:redstone_caves, CREATURE, exoticbirds:pigeon, 12, 2, 5
19997, none, regions_unexplored:redstone_caves, CREATURE, ars_nouveau:drygmy, 5, 1, 2
19998, none, regions_unexplored:redstone_caves, CREATURE, ars_nouveau:gift_starby, 5, 1, 1
19999, none, regions_unexplored:redstone_caves, CREATURE, ars_nouveau:starbuncle, 5, 1, 2
20000, none, regions_unexplored:redstone_caves, CREATURE, ars_nouveau:whirlisprig, 5, 1, 2
20001, none, regions_unexplored:redstone_caves, AMBIENT, minecraft:bat, 10, 8, 8
20002, none, regions_unexplored:redstone_caves, AMBIENT, alexsmobs:fly, 5, 2, 3
20003, none, regions_unexplored:redstone_caves, AMBIENT, alexsmobs:cockroach, 5, 5, 5
20004, none, regions_unexplored:redstone_caves, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
20005, none, regions_unexplored:redstone_caves, UNDERGROUND_WATER_CREATURE, species:deepfish, 80, 4, 6
20006, none, regions_unexplored:redstone_caves, WATER_CREATURE, unusualfishmod:deep_crawler, 30, 1, 2
20007, none, regions_unexplored:redstone_caves, WATER_CREATURE, unusualfishmod:shockcat, 20, 1, 2
20008, none, regions_unexplored:redstone_caves, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 23, 5, 12
20009, none, regions_unexplored:redstone_caves, WATER_AMBIENT, unusualfishmod:blindsailfin, 30, 1, 1
20010, none, regions_unexplored:redstone_caves, WATER_AMBIENT, fintastic:minnow, 7, 3, 8
20011, none, regions_unexplored:redstone_caves, WATER_AMBIENT, unusualfishmod:hatchet_fish, 30, 1, 4
20012, none, regions_unexplored:redstone_caves, rascals, friendsandfoes:rascal, 5, 1, 1
20013, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:spider, 80, 4, 4
20014, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:zombie, 80, 4, 4
20015, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:zombie_villager, 5, 1, 1
20016, forest, biomesoplenty:redwood_forest, MONSTER, minecraft:skeleton, 80, 4, 4
